260
185
170
175
168
170
147
148
140
170
205
185
140
155
130
160
130
165
290
125
175
105
142
160
215
160
130
205
185
225
209
235
140
225
180
138
200
235
170
215
135
125
145
170
205
115
175
150
180
120
145
192
160
130
140
170
240
220
110
175
175
158
180
118
193
189
130
165
120
140
145
200
130
174
202
170
150
190
200
134
135
148
180
140
220
122
100
135
190
115
135
