74
70
61
68
66
70
65
64
65
66
61
61
65
68
64
64
66
67
72
61
65
61
66
64
72
64
64
71
64
72
70
66
74
76
68
66
66
69
61
64
66
69
66
71
71
63
68
75
64
62
65
64
60
62
61
63
72
72
63
67
65
64
61
66
65
68
64
71
65
63
64
72
65
71
72
64
65
72
69
66
64
66
69
67
66
59
60
62
70
61
66
